ID,Severity,Start_Time,City,County,State,Start_Lat,Start_Lng,Weather_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Crossing,Junction,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-165,2,2022-04-16 06:59:57,Los Angeles,Los Angeles,CA,34.04060567972915,-118.26663391273524,Clear,50.9,75.1,8.4,10.6,False,False,False,False,False,Day
A-166,2,2022-07-17 22:23:29,Seattle,King,WA,47.59557596824065,-122.36390869966172,Cloudy,49.5,55.4,8.0,8.4,True,False,False,False,True,Night
A-167,4,2022-07-26 07:46:43,Miami,Miami-Dade,FL,25.686951088061868,-80.17221037945131,Clear,55.5,84.4,6.0,4.6,False,False,False,False,False,Day
A-168,3,2022-12-02 06:24:49,Los Angeles,Los Angeles,CA,34.10085993484509,-118.23713452923027,Clear,71.3,64.7,7.9,10.6,False,True,False,False,False,Day
A-169,2,2022-10-27 07:05:11,Los Angeles,Los Angeles,CA,33.95166713373595,-118.2043905779359,Fair,66.9,39.4,8.5,6.5,False,True,False,False,False,Day
A-170,3,2022-05-23 16:29:29,Dallas,Dallas,TX,32.73424693519369,-96.81917823903082,Clear,87.9,73.4,7.8,4.9,False,False,False,False,False,Day
A-171,3,2022-09-27 10:29:40,Orlando,Orange,FL,28.51671128360335,-81.34906893835596,Fair,42.2,28.8,10.0,2.9,False,True,False,False,False,Day
A-172,2,2022-01-24 14:57:35,Los Angeles,Los Angeles,CA,34.15937421939263,-118.2433023973313,Fair,51.8,53.9,10.0,1.1,False,True,False,False,False,Day
A-173,1,2022-11-16 02:33:15,Charlotte,Mecklenburg,NC,35.22206014156742,-80.81327999287366,Cloudy,35.0,22.7,8.9,5.1,False,False,False,False,False,Night
A-174,2,2022-11-09 03:13:25,Miami,Miami-Dade,FL,25.777523124940465,-80.19568577735059,Clear,67.2,67.0,10.0,7.2,False,True,False,False,True,Night
A-175,3,2022-12-11 11:13:30,Dallas,Dallas,TX,32.73282552446325,-96.70809811136773,Clear,89.0,64.9,10.0,10.7,False,False,False,False,False,Day
A-176,3,2022-01-03 17:47:03,Los Angeles,Los Angeles,CA,34.09563645064241,-118.36578301805943,Cloudy,57.9,62.5,6.9,0.0,False,True,False,False,False,Day
A-177,2,2022-10-28 18:19:58,Orlando,Orange,FL,28.68589406142479,-81.34791912841321,Cloudy,85.5,41.3,10.0,14.5,False,False,False,False,False,Day
A-178,2,2022-07-31 05:39:24,Houston,Harris,TX,29.78497505398028,-95.32697696560842,Clear,75.4,87.0,6.4,3.9,False,False,False,False,False,Night
A-179,3,2022-01-22 13:24:02,Atlanta,Fulton,GA,33.73222477250946,-84.45133794983494,Fair,78.0,78.2,9.0,5.5,False,False,False,False,False,Day
A-180,4,2022-02-16 18:53:25,Los Angeles,Los Angeles,CA,33.950613025626225,-118.15245173137573,Overcast,73.8,64.7,10.0,5.6,True,True,False,False,True,Day
A-181,3,2022-11-29 09:37:37,Miami,Miami-Dade,FL,25.796384611762882,-80.1906827243179,Clear,92.0,48.4,10.0,4.5,False,False,False,False,True,Day
A-182,2,2022-09-11 17:06:29,Los Angeles,Los Angeles,CA,34.0029026763518,-118.2499345695616,Fair,62.0,53.0,9.0,5.8,False,False,False,False,False,Day
A-183,2,2022-06-25 06:18:38,Atlanta,Fulton,GA,33.7112111998519,-84.3694350997716,Clear,75.3,59.7,9.2,6.0,False,False,False,False,False,Day
A-184,2,2022-05-15 19:32:13,Seattle,King,WA,47.65278553752052,-122.28772480023011,Rain,92.7,38.0,10.0,6.4,False,False,False,True,False,Night
A-185,2,2022-05-25 16:56:27,Miami,Miami-Dade,FL,25.73801851627403,-80.18518916536797,Clear,49.7,77.1,6.0,13.3,True,False,False,False,False,Day
A-186,3,2022-01-20 19:35:37,Dallas,Dallas,TX,32.77199287378963,-96.79196601296195,Clear,61.8,85.2,7.0,4.1,False,False,False,False,False,Night
A-187,2,2022-08-28 15:20:27,Austin,Travis,TX,30.304689317205423,-97.70120808582577,Light Rain,73.6,94.2,6.6,14.3,False,False,False,False,False,Day
A-188,3,2022-10-09 09:05:40,Charlotte,Mecklenburg,NC,35.19179680680084,-80.79465771679166,Clear,52.1,53.1,6.8,9.2,False,False,True,False,False,Day
A-189,2,2022-10-21 19:14:43,Charlotte,Mecklenburg,NC,35.1626521232752,-80.82627121022536,Fair,51.5,87.5,7.2,0.8,False,False,False,False,True,Night
A-190,3,2022-06-15 08:42:46,Miami,Miami-Dade,FL,25.784915179274133,-80.26918052984398,Clear,95.4,88.8,10.0,3.7,True,False,False,False,True,Day
A-191,2,2022-01-05 08:13:01,Los Angeles,Los Angeles,CA,34.08991751665105,-118.2946272647211,Snow,52.8,47.4,10.0,3.2,False,False,False,False,True,Day
A-192,2,2022-02-19 16:03:25,Atlanta,Fulton,GA,33.72012175767856,-84.33376661252456,Overcast,59.5,39.9,9.8,6.9,False,True,False,False,True,Day
A-193,2,2022-07-07 16:01:16,Atlanta,Fulton,GA,33.71764345027359,-84.40190301020665,Cloudy,68.2,81.7,10.0,12.3,False,False,True,False,False,Day
A-194,2,2022-09-04 19:09:47,Dallas,Dallas,TX,32.721695232951596,-96.8269308578863,Clear,71.4,49.0,10.0,10.3,False,False,False,False,False,Night
A-195,4,2022-11-04 07:40:42,Miami,Miami-Dade,FL,25.79737454775198,-80.16980176541307,Clear,56.8,45.3,9.0,2.9,False,False,False,False,False,Day
A-196,2,2022-01-01 17:34:47,Miami,Miami-Dade,FL,25.85764490422767,-80.17600204760777,Fair,61.9,76.3,10.0,11.9,True,False,False,False,False,Day
A-197,2,2022-04-22 16:20:20,Orlando,Orange,FL,28.584877254292664,-81.39010676651297,Clear,50.0,32.3,10.0,2.8,False,False,False,False,True,Day
A-198,3,2022-12-06 05:54:04,Atlanta,Fulton,GA,33.74444065285664,-84.35082242034622,Cloudy,56.7,51.1,10.0,3.4,False,False,False,False,True,Night
A-199,3,2022-09-23 09:08:52,Seattle,King,WA,47.6420227689658,-122.39550073150659,Fair,75.4,22.7,9.2,11.2,False,False,False,False,False,Day
A-200,2,2022-08-19 08:20:07,Austin,Travis,TX,30.225609610319193,-97.8297215942146,Light Rain,78.6,43.2,9.4,11.1,True,True,False,False,False,Day
A-201,4,2022-10-26 08:33:09,Dallas,Dallas,TX,32.79512018125151,-96.72187086245745,Clear,80.3,46.9,8.7,10.3,False,False,False,False,False,Day
A-202,2,2022-06-12 22:40:56,Los Angeles,Los Angeles,CA,33.997936647080145,-118.29984030029412,Fair,64.9,45.0,5.5,7.1,False,False,False,False,True,Night
A-203,2,2022-02-02 15:39:23,Los Angeles,Los Angeles,CA,34.04609073211156,-118.31747733882729,Overcast,62.0,51.4,8.9,6.7,False,True,False,False,False,Day
A-204,2,2022-05-08 16:31:55,Atlanta,Fulton,GA,33.8027846714015,-84.40430827040413,Fair,45.4,18.9,9.1,2.3,False,False,False,False,False,Day
A-205,2,2022-11-26 21:37:43,Dallas,Dallas,TX,32.81730190360208,-96.79848007405546,Light Rain,59.7,39.9,7.2,7.0,True,False,False,False,True,Night
A-206,2,2022-07-11 09:50:58,Los Angeles,Los Angeles,CA,34.080623760587464,-118.2676187560875,Clear,67.6,86.9,8.0,4.3,False,False,False,False,True,Day
A-207,2,2022-11-05 17:33:10,Los Angeles,Los Angeles,CA,34.07301384154761,-118.25512197508658,Cloudy,81.3,66.0,10.0,6.3,False,False,False,False,False,Day
A-208,2,2022-06-08 11:22:59,Dallas,Dallas,TX,32.73989388528048,-96.86806874053175,Heavy Rain,36.0,49.8,10.0,16.2,False,False,False,False,False,Day
A-209,3,2022-08-04 17:17:39,Los Angeles,Los Angeles,CA,34.059324033653006,-118.20801145415027,Clear,59.9,46.9,5.7,8.3,False,True,False,False,False,Day
A-210,2,2022-09-26 07:40:46,Los Angeles,Los Angeles,CA,34.09136377765562,-118.32018120909538,Fair,31.0,75.3,7.6,2.6,False,False,False,False,True,Day
A-211,4,2022-05-31 19:12:44,Charlotte,Mecklenburg,NC,35.214942277564255,-80.84197463253246,Clear,40.9,61.7,10.0,12.0,False,True,False,False,False,Night
A-212,3,2022-02-20 07:51:03,Orlando,Orange,FL,28.52807090943648,-81.36750415038345,Cloudy,84.8,37.6,6.5,12.4,False,False,False,False,True,Day
A-213,2,2022-06-08 08:35:44,Dallas,Dallas,TX,32.75318873334573,-96.76455506005172,Fair,45.5,49.3,8.7,12.7,False,False,False,False,False,Day
A-214,2,2022-07-28 16:27:25,Miami,Miami-Dade,FL,25.74745254536517,-80.18043270982373,Clear,66.6,35.3,6.5,5.1,False,False,False,False,True,Day
A-215,2,2022-08-03 10:14:35,Orlando,Orange,FL,28.499633832727913,-81.43361508160896,Overcast,80.4,46.1,7.2,6.6,True,True,False,False,False,Day
A-216,3,2022-09-30 14:34:38,Miami,Miami-Dade,FL,25.76290358598281,-80.21236154049299,Overcast,58.0,73.7,9.7,2.0,False,False,False,False,False,Day
A-217,1,2022-05-05 11:35:09,Miami,Miami-Dade,FL,25.74568621690844,-80.22699889962551,Rain,46.6,71.7,10.0,13.2,False,False,False,False,False,Day
A-218,2,2022-11-27 16:37:28,Orlando,Orange,FL,28.464587717307577,-81.45785122137382,Fair,66.8,80.6,10.0,7.5,False,False,False,False,False,Day
A-219,3,2022-07-11 07:58:42,Dallas,Dallas,TX,32.90674711636036,-96.77522130085623,Fair,88.4,62.8,10.0,1.5,False,False,False,False,False,Day
A-220,2,2022-09-16 05:35:58,Seattle,King,WA,47.55432859224286,-122.36993301457176,Light Rain,79.9,29.8,8.6,13.6,False,False,False,False,False,Night
A-221,2,2022-12-22 08:24:13,Dallas,Dallas,TX,32.76996530664247,-96.78956361465178,Fair,61.3,35.1,8.7,4.3,False,False,False,False,False,Day
A-222,2,2022-11-23 12:33:21,Charlotte,Mecklenburg,NC,35.23015839513087,-80.84865543331388,Cloudy,56.6,69.5,10.0,5.4,False,False,False,False,True,Day
A-223,3,2022-05-24 07:23:58,Los Angeles,Los Angeles,CA,34.02545661914523,-118.30049327061718,Cloudy,82.3,62.0,10.0,2.8,False,False,False,False,False,Day
A-224,3,2022-07-24 09:38:15,Houston,Harris,TX,29.755914108560386,-95.42993456915117,Fair,43.1,36.8,10.0,2.2,False,False,False,False,False,Day
A-225,2,2022-02-23 10:33:55,Miami,Miami-Dade,FL,25.72077276051041,-80.20855341359639,Clear,79.1,53.2,8.2,8.6,False,False,False,False,False,Day
A-226,2,2022-08-07 05:29:26,Miami,Miami-Dade,FL,25.79805896579018,-80.2574751696635,Clear,57.0,98.0,10.0,4.2,True,False,False,False,True,Night
A-227,3,2022-07-30 14:26:24,Chicago,Cook,IL,41.87698807230825,-87.58036120357393,Fair,42.7,78.6,7.8,0.9,False,False,False,False,False,Day
A-228,3,2022-05-06 18:24:21,Houston,Harris,TX,29.79631966291737,-95.30255265617754,Fair,38.5,90.0,7.7,11.0,False,True,False,True,False,Day
A-229,3,2022-08-08 06:11:22,Atlanta,Fulton,GA,33.822494783584645,-84.34884853537307,Overcast,89.5,36.4,9.6,9.0,False,False,True,False,True,Day
A-230,2,2022-06-25 14:38:24,Dallas,Dallas,TX,32.76263856280139,-96.77954647746151,Fair,62.0,93.4,10.0,14.2,False,False,False,False,False,Day
A-231,3,2022-03-15 15:09:33,Austin,Travis,TX,30.305872447331833,-97.74003609784556,Clear,51.6,49.6,8.4,5.5,False,False,False,False,False,Day
A-232,2,2022-07-24 10:28:37,Charlotte,Mecklenburg,NC,35.30391725736097,-80.89549336036272,Fair,64.3,91.4,9.1,7.2,False,True,True,False,False,Day
A-233,2,2022-05-08 16:08:12,Dallas,Dallas,TX,32.770526614603774,-96.7556219482845,Clear,56.4,67.2,5.8,7.8,False,True,False,False,False,Day
A-234,3,2022-02-08 10:13:36,Charlotte,Mecklenburg,NC,35.261654962503435,-80.77455802082405,Clear,56.9,72.6,7.2,7.6,False,False,False,False,False,Day
A-235,2,2022-10-29 12:07:38,Los Angeles,Los Angeles,CA,34.02893591081246,-118.26067144443336,Clear,57.6,73.9,9.7,8.0,False,False,False,False,False,Day
A-236,3,2022-01-24 00:02:54,Orlando,Orange,FL,28.598160601755193,-81.38101654698148,Clear,65.1,62.0,10.0,5.7,False,False,False,False,False,Night
A-237,2,2022-01-31 15:32:31,Miami,Miami-Dade,FL,25.736710086269635,-80.23219215509948,Clear,76.4,71.7,10.0,0.0,False,False,False,False,True,Day
A-238,3,2022-12-30 15:33:13,Los Angeles,Los Angeles,CA,34.087353169810534,-118.2602618572129,Clear,42.1,39.6,6.9,8.2,False,False,False,False,False,Day
A-239,2,2022-12-31 04:46:45,Dallas,Dallas,TX,32.82645589487933,-96.85987743012129,Overcast,85.3,57.4,9.3,9.3,False,False,False,False,False,Night
A-240,2,2022-06-06 09:56:18,Los Angeles,Los Angeles,CA,33.99325114498948,-118.25816285469469,Clear,50.8,75.6,8.1,5.7,False,False,False,False,False,Day
A-241,1,2022-12-29 21:50:53,Atlanta,Fulton,GA,33.715664505412924,-84.36636545019188,Clear,68.8,62.2,9.6,16.9,False,False,False,False,False,Night
A-242,2,2022-10-30 10:53:27,Chicago,Cook,IL,41.84274097304701,-87.61354202871532,Heavy Rain,64.1,53.0,7.9,5.1,False,False,False,False,False,Day
A-243,3,2022-04-29 12:26:47,Atlanta,Fulton,GA,33.80299664415004,-84.37546557110637,Cloudy,52.9,64.7,5.5,4.5,False,False,False,False,False,Day
A-244,2,2022-07-22 18:18:32,Houston,Harris,TX,29.701632618192427,-95.49186442915814,Clear,82.0,32.7,10.0,8.8,False,False,False,False,False,Day
A-245,2,2022-01-19 16:06:28,Los Angeles,Los Angeles,CA,34.06848446154557,-118.24129957557585,Clear,53.1,80.9,7.5,7.9,False,False,False,False,False,Day
A-246,2,2022-03-13 14:04:29,Atlanta,Fulton,GA,33.78532388576254,-84.35734237481881,Cloudy,86.3,18.4,8.5,0.7,False,False,True,False,True,Day
A-247,3,2022-03-21 17:42:55,Houston,Harris,TX,29.76886944915827,-95.37023836418197,Fair,75.0,59.5,9.1,10.2,False,False,False,False,False,Day
A-248,2,2022-10-12 17:11:41,Chicago,Cook,IL,41.94183665038291,-87.57302944572712,Clear,53.8,75.2,8.9,5.2,False,False,False,False,False,Day
A-249,2,2022-09-14 11:25:17,Chicago,Cook,IL,41.781870306068406,-87.63478445478142,Clear,47.0,61.6,3.1,12.0,False,True,False,False,False,Day
A-250,2,2022-09-16 12:51:48,Seattle,King,WA,47.636595777428646,-122.31224197796766,Rain,81.0,50.6,5.8,8.6,False,False,False,False,True,Day
A-251,4,2022-10-14 09:15:36,Miami,Miami-Dade,FL,25.75261234132371,-80.24193549271251,Fair,47.9,82.0,8.4,6.1,True,False,False,False,False,Day
A-252,2,2022-05-28 20:14:57,Houston,Harris,TX,29.685143606107847,-95.3404888662572,Fair,63.0,46.2,10.0,12.1,False,False,False,False,False,Night
A-253,1,2022-04-06 16:33:44,Seattle,King,WA,47.55214510760314,-122.29276139395832,Clear,75.5,93.7,7.1,4.8,False,False,False,False,False,Day
A-254,3,2022-05-15 05:39:22,Miami,Miami-Dade,FL,25.83995507203043,-80.2274792296056,Clear,72.0,55.8,8.3,1.7,False,False,False,True,False,Night
A-255,2,2022-02-15 17:48:03,Los Angeles,Los Angeles,CA,34.083811068424275,-118.31517298501626,Fair,62.0,55.1,10.0,1.5,False,False,False,False,False,Day
A-256,2,2022-03-08 12:40:22,Charlotte,Mecklenburg,NC,35.267195395856405,-80.86564117055386,Rain,54.1,74.6,10.0,8.0,False,True,False,False,True,Day
A-257,4,2022-08-04 05:08:23,Atlanta,Fulton,GA,33.79694822216402,-84.437908015037,Clear,75.8,53.8,9.8,14.3,True,True,False,False,False,Night
A-258,2,2022-03-08 13:52:15,Orlando,Orange,FL,28.47045879247234,-81.34925533282141,Thunderstorm,36.8,61.9,9.2,6.4,True,False,False,False,False,Day
A-259,2,2022-10-29 10:55:54,Dallas,Dallas,TX,32.788986419590984,-96.82144421173463,Clear,68.9,71.4,5.2,10.0,False,False,False,False,False,Day
A-260,2,2022-11-28 18:25:48,Los Angeles,Los Angeles,CA,34.10712093219355,-118.20777957617865,Fair,45.5,35.5,5.8,8.2,False,False,False,False,False,Day
A-261,3,2022-06-01 07:44:08,Dallas,Dallas,TX,32.756569872648846,-96.87519009275185,Clear,51.8,72.3,7.2,5.3,False,False,False,False,True,Day
A-262,2,2022-07-25 17:38:32,Chicago,Cook,IL,41.94622232119376,-87.67121414339117,Fair,70.5,26.1,8.2,0.4,False,False,False,False,False,Day
A-263,2,2022-03-08 13:04:55,Los Angeles,Los Angeles,CA,34.02156967298671,-118.28189132840686,Fair,53.8,59.7,10.0,7.7,False,False,False,False,False,Day
A-264,2,2022-01-30 04:27:44,Charlotte,Mecklenburg,NC,35.23333805956694,-80.82931835160582,Cloudy,82.4,52.9,9.1,10.2,False,False,False,True,False,Night
A-265,3,2022-02-03 21:27:39,Seattle,King,WA,47.626076701434854,-122.43591835151585,Fair,75.6,33.8,7.7,8.8,True,False,False,False,False,Night
A-266,2,2022-09-09 12:05:26,Orlando,Orange,FL,28.5760299211966,-81.39293454037086,Fair,54.5,93.8,8.4,5.6,True,False,True,False,False,Day
A-267,2,2022-10-06 08:03:10,Orlando,Orange,FL,28.52391317696332,-81.39742205015527,Cloudy,61.6,63.3,10.0,4.9,False,False,False,False,False,Day
A-268,2,2022-12-11 12:29:17,Orlando,Orange,FL,28.58890560593582,-81.36112185657218,Clear,48.4,46.9,9.3,4.5,False,False,False,True,False,Day
A-269,2,2022-08-10 17:11:26,Houston,Harris,TX,29.781800723788297,-95.36727962103939,Fair,72.1,62.8,10.0,4.4,True,False,False,False,False,Day
A-270,3,2022-08-14 08:39:14,Miami,Miami-Dade,FL,25.67976031914601,-80.2395252924259,Clear,88.5,100.0,8.0,7.2,False,True,False,False,False,Day
A-271,2,2022-01-08 07:28:47,Austin,Travis,TX,30.359028631701445,-97.85603747289133,Fair,47.1,40.1,5.1,6.4,False,False,False,False,True,Day
A-272,3,2022-10-27 06:16:40,Austin,Travis,TX,30.219306730228563,-97.78163312276422,Overcast,67.8,73.2,10.0,9.0,False,False,False,False,False,Day
A-273,2,2022-11-16 08:17:56,Seattle,King,WA,47.702150027765136,-122.39543936898869,Clear,69.9,41.7,9.6,3.1,False,True,False,False,False,Day
A-274,3,2022-08-09 16:11:10,Atlanta,Fulton,GA,33.74111572794039,-84.44842254468324,Rain,46.2,69.6,10.0,6.9,False,True,False,False,False,Day
A-275,1,2022-03-05 12:51:48,Charlotte,Mecklenburg,NC,35.20990457539095,-80.87984083097233,Light Rain,49.9,46.8,9.2,6.9,True,False,False,False,False,Day
A-276,2,2022-10-03 07:08:00,Charlotte,Mecklenburg,NC,35.247061908812576,-80.80221771369608,Fair,37.9,56.7,10.0,5.0,False,False,False,False,False,Day
A-277,4,2022-09-27 07:02:20,Austin,Travis,TX,30.232269337309432,-97.80655995563689,Clear,73.4,63.2,7.1,8.2,False,True,False,False,False,Day
A-278,4,2022-03-28 08:08:53,Dallas,Dallas,TX,32.68240423635047,-96.88974957574058,Overcast,59.6,86.4,6.8,3.4,False,False,False,False,True,Day
A-279,2,2022-12-22 19:44:54,Orlando,Orange,FL,28.532834565170962,-81.4081745146877,Light Rain,54.1,30.5,8.6,11.8,False,False,False,False,False,Night
A-280,2,2022-08-17 09:18:22,Austin,Travis,TX,30.285952640517255,-97.75702034941439,Clear,96.0,94.0,8.4,8.7,False,True,False,False,False,Day
A-281,2,2022-05-18 22:26:38,Atlanta,Fulton,GA,33.82588849769436,-84.40526194128661,Rain,38.0,21.6,8.6,9.2,False,False,True,False,False,Night
A-282,3,2022-02-27 12:11:54,Miami,Miami-Dade,FL,25.702131982454187,-80.22477882456278,Rain,84.3,66.6,8.8,6.7,False,False,False,False,False,Day
A-283,2,2022-02-03 07:27:30,Houston,Harris,TX,29.78941116248262,-95.38203402907342,Fair,32.7,61.2,8.4,5.7,True,False,False,False,True,Day
A-284,2,2022-08-08 18:39:34,Los Angeles,Los Angeles,CA,34.04700499338149,-118.23292463251762,Overcast,57.2,57.4,7.9,4.1,False,False,False,False,True,Day
A-285,2,2022-05-16 11:30:37,Dallas,Dallas,TX,32.77835208695657,-96.8406009435003,Fair,39.5,60.7,7.0,3.7,False,False,False,False,True,Day
A-286,4,2022-02-10 16:44:40,Los Angeles,Los Angeles,CA,34.10080224435512,-118.1935919523604,Fair,52.7,70.4,10.0,0.9,False,False,False,False,False,Day
A-287,2,2022-05-04 22:51:08,Houston,Harris,TX,29.734828858067317,-95.37895288639496,Clear,56.9,69.2,10.0,7.4,False,False,True,False,False,Night
A-288,2,2022-03-30 04:12:21,Charlotte,Mecklenburg,NC,35.235476298758115,-80.79412921268732,Clear,54.4,56.4,10.0,9.8,False,False,False,False,False,Night
A-289,2,2022-09-03 06:31:01,Miami,Miami-Dade,FL,25.81619688941009,-80.17862320333718,Cloudy,68.8,74.1,9.7,2.1,True,False,False,False,False,Day
A-290,2,2022-05-19 16:37:33,Dallas,Dallas,TX,32.82818001930949,-96.86001290228567,Clear,78.2,55.4,10.0,12.3,False,False,False,False,True,Day
A-291,2,2022-04-30 08:42:55,Los Angeles,Los Angeles,CA,33.99118574079302,-118.3414479497281,Fair,63.3,61.9,9.4,0.7,False,False,False,False,False,Day
A-292,4,2022-03-15 07:45:43,Los Angeles,Los Angeles,CA,34.021553099863276,-118.19045057039841,Light Rain,69.9,83.2,10.0,10.4,False,False,False,False,True,Day
A-293,3,2022-09-17 04:30:32,Austin,Travis,TX,30.260013681909598,-97.7887219302041,Clear,88.4,83.7,8.9,3.6,True,False,False,False,True,Night
A-294,2,2022-04-17 02:08:01,Houston,Harris,TX,29.801096928726192,-95.37465771023163,Clear,54.5,81.0,8.4,11.3,False,False,False,False,False,Night
A-295,3,2022-05-11 16:44:36,Los Angeles,Los Angeles,CA,34.03963985935703,-118.27383646743903,Fair,78.6,39.5,8.5,10.1,True,False,False,False,False,Day
A-296,2,2022-10-23 06:43:16,Charlotte,Mecklenburg,NC,35.23123689611275,-80.77597962926771,Clear,102.9,68.5,10.0,17.6,False,False,True,False,False,Day
A-297,2,2022-07-26 12:59:46,Austin,Travis,TX,30.329715459444873,-97.7468337355052,Light Rain,92.2,69.2,10.0,4.5,False,False,False,False,False,Day
A-298,4,2022-03-15 14:29:05,Miami,Miami-Dade,FL,25.744767040610533,-80.26081408631896,Fair,89.4,95.4,7.3,0.0,False,True,False,False,False,Day
A-299,2,2022-03-24 10:08:05,Dallas,Dallas,TX,32.850357937865724,-96.81019076414978,Fair,75.9,75.9,10.0,0.0,False,False,False,False,False,Day
A-300,2,2022-10-27 02:58:21,Los Angeles,Los Angeles,CA,33.971928316683204,-118.18746672721034,Clear,82.3,47.5,8.5,6.2,False,False,False,False,False,Night
A-301,4,2022-07-02 16:51:35,Los Angeles,Los Angeles,CA,34.032562428102324,-118.28720260597545,Clear,57.7,52.4,10.0,7.7,False,False,False,False,False,Day
A-302,2,2022-11-06 01:57:35,Charlotte,Mecklenburg,NC,35.1588427748827,-80.92118472533998,Clear,63.8,10.0,6.6,4.1,False,False,False,True,False,Night
A-303,3,2022-09-10 16:41:49,Charlotte,Mecklenburg,NC,35.23293492816129,-80.80659060724062,Clear,62.0,58.5,10.0,8.5,False,False,False,False,False,Day
A-304,4,2022-06-15 18:00:12,Dallas,Dallas,TX,32.8142495810889,-96.84594700299684,Fair,55.0,52.6,9.2,10.6,False,False,False,False,False,Day
A-305,2,2022-09-11 11:31:33,Orlando,Orange,FL,28.530239169720378,-81.46419910623368,Fair,67.2,49.5,5.3,9.3,False,True,False,False,False,Day
A-306,1,2022-06-22 13:30:13,Chicago,Cook,IL,41.854378479567515,-87.67706196526412,Clear,57.1,44.4,10.0,6.8,False,False,True,False,True,Day
A-307,2,2022-03-18 12:46:13,Charlotte,Mecklenburg,NC,35.15911902263642,-80.83198904433009,Clear,65.9,90.7,5.5,3.6,False,False,False,False,False,Day
A-308,2,2022-12-04 09:54:28,Miami,Miami-Dade,FL,25.84576674555783,-80.17245790902332,Fair,44.3,10.0,7.0,10.3,False,False,False,False,False,Day
A-309,2,2022-05-09 18:26:08,Austin,Travis,TX,30.266079406810306,-97.72590339456318,Overcast,57.0,34.6,6.5,12.5,False,False,False,False,False,Day
A-310,3,2022-03-10 18:36:42,Miami,Miami-Dade,FL,25.73909284912047,-80.24572519279575,Cloudy,84.7,100.0,10.0,4.6,False,False,False,False,True,Day
A-311,2,2022-12-12 08:51:56,Houston,Harris,TX,29.838526620677392,-95.32745731533004,Clear,67.9,79.7,7.8,2.3,False,False,False,False,False,Day
